"","Gene","norm.method","2D_2w_DMSO","2D_4w_DMSO","2D_4w_MRTX","3D_2w_DMSO","3D_2w_MRTX","3D_4w_DMSO","3D_4w_MRTX","T7_andrew","control","2D_2w_DMSO.wald.fdr","2D_4w_DMSO.wald.fdr","2D_4w_MRTX.wald.fdr","3D_2w_DMSO.wald.fdr","3D_2w_MRTX.wald.fdr","3D_4w_DMSO.wald.fdr","3D_4w_MRTX.wald.fdr","T7_andrew.wald.fdr","dependency"
"528","DMPK","loess",0.0472635493827985,0.135446941428031,0.546034882983166,0.371128037937221,0.155136239917105,0.398853860735887,-0.0396129123842091,0,"",0.99928,0.71086,0.031456,0.99932,0.99322,0.71241,0.99114,NA,0.0147665082013241
"529","DMRT1","loess",0.222690222239687,0.225983742573996,0.479768889679216,0.442676341235744,0.403937265302982,0.151403947312003,0.228147591656372,0,"",0.98715,0.66531,0.13782,0.99932,0.98753,0.95243,0.58412,NA,0.10162209367391
"530","DNAJC1","loess",0.28901138272885,0.28781694638645,0.176324719184513,0.441086384601652,0.420773218459816,0.474082698217241,0.466404650421477,0,"",0.99443,0.76628,0.68045,0.99932,0.98753,0.86631,0.50193,NA,0.0568271174797053
"531","DNMT1","loess",-0.902804891889126,-1.56811802017987,-1.17965966190442,-1.04768783032699,-1.01364715410896,-0.795314053828165,-0.693838387762463,0,"",0.19132,2.4075e-05,0.0030365,0.24612,0.2036,0.23743,0.20292,NA,-0.859069672756876
"532","DNMT3A","loess",0.541642957994628,0.318716953967651,0.384020621995113,0.443541706256166,0.499938386620354,0.631186653736165,0.229292719429923,0,"",0.91281,0.57166,0.20826,0.99932,0.98376,0.58625,0.56848,NA,0.096826150566113
"533","DNMT3B","loess",0.112020762270768,0.286893170984396,0.0466565021673482,-0.0273497981467906,0.0277854858688556,-0.0413664119599264,-0.32007471118465,0,"",0.99443,0.59196,0.82351,0.99932,0.99322,0.95842,0.64205,NA,0.0771021252893629
"534","DOLK","loess",-1.526275736574,-1.44262733452082,-1.1639360743664,-1.50188802965821,-1.39322278152813,-0.941182654992138,-1.15450738836029,0,"",0.03324,0.0066635,0.036,0.18484,0.1715,0.33425,0.11475,NA,-0.524222433193339
"535","DOT1L","loess",0.144097483828265,0.479499878039772,-0.169337986544308,0.1025433420306,-0.150596952654935,-0.0646616353227648,-0.0109679293766289,0,"",0.98715,0.20532,0.87276,0.99932,0.98753,0.92611,0.95672,NA,0.0464404992921543
"536","DPEP1","loess",0.196503390390028,0.153484348759014,0.382854359612003,0.060409975647936,0.13568238529454,0.218803436560673,0.310821103735805,0,"",0.99443,0.77722,0.24206,0.99932,0.99511,0.92611,0.49932,NA,-0.0387868144942882
"537","DPF1","loess",0.184415914055373,0.0621645735112523,-0.0972485371737253,0.585703311529848,0.397165509133714,0.53555956565849,0.341624663285049,0,"",0.98061,0.75656,0.92,0.74923,0.95151,0.32212,0.20253,NA,0.0570481999328488
"538","DPF2","loess",0.0761307865107204,0.402066266553073,0.221395973895071,0.044867110974498,-0.0147657100879865,-0.271536632703922,0.822993504858546,0,"",0.99928,0.64302,0.6563,0.99932,0.98753,0.87015,0.20572,NA,-0.196852506592808
"539","DPF3","loess",0.436627968070882,0.499770369243471,0.241916106028057,0.42514724882067,0.264440657521077,0.246461636601928,-0.00642098628608477,0,"",0.95951,0.49604,0.5311,0.99932,0.98753,0.92611,0.94253,NA,0.0165373761709677
"540","DPP4","loess",0.561010062004745,0.307585917459616,0.436855965027761,0.0384954676906609,-0.0906634236931445,0.245227077974513,-0.275004066464152,0,"",0.74574,0.49562,0.1361,0.99932,0.98753,0.88201,0.65509,NA,-0.0222572555808532
"541","DPY30","loess",0.101496311533153,-0.0450321460966398,-0.331465119910088,-0.110707702791863,0.0434504638171703,0.330552648451056,0.175201544997211,0,"",0.99443,0.97005,0.60142,0.99932,0.99446,0.81788,0.67347,NA,-0.465680159645242
"542","DR1","loess",-0.284141425222281,-0.786433507844542,-0.542777061861945,-0.104605695517219,-0.0739378342899661,-0.62575894341153,-0.142252531852517,0,"",0.98432,0.38259,0.4297,0.99932,0.98756,0.66299,0.89472,NA,-0.775150908570809
"543","DRD1","loess",0.159204005000235,-0.216331513358819,0.369168152391982,0.207601769799939,0.238732515492655,0.0209236065171434,0.116839464156866,0,"",0.98715,0.80137,0.11496,0.99932,0.98753,0.97845,0.68349,NA,0.027418298494785
"544","DRD2","loess",0.239679250884453,0.292371328769107,-0.100261088966639,0.475502484019626,0.240868327143368,0.139832542854439,-0.156005844704354,0,"",0.92204,0.29609,0.9514,0.87645,0.98753,0.90424,0.82783,NA,0.0297443100293446
"545","DRD3","loess",0.230808387017736,0.198908673972986,0.1447647016343,0.372396282225392,0.430425046653541,0.456324283983287,0.210632624512758,0,"",0.98715,0.71554,0.57527,0.99932,0.98753,0.76694,0.63147,NA,0.0414116630206636
"546","DRD4","loess",-0.292496714520831,-0.543572947064565,-0.284980218213083,-0.243574858711063,-0.199434011707212,-0.344851152968469,0.175889903185223,0,"",0.82106,0.088266,0.3495,0.91097,0.94943,0.37277,0.56892,NA,-0.0407589783910013
"547","DRD5","loess",-0.240898614084433,0.575977193728091,0.877889946229874,0.0367715290577019,-0.0366346008351066,-0.0881325681985677,0.108357114102441,0,"",0.97681,0.50646,0.10727,0.99932,0.98753,0.93155,0.89512,NA,-0.0356460023799644
"548","DSTYK","loess",-0.061929461206785,-0.0165548625112571,0.168195641756193,0.167587294167171,0.113437031744751,0.278332484922689,0.237605871127239,0,"",0.98715,0.92532,0.332,0.99932,0.99457,0.784,0.38628,NA,-0.0201993321272667
"549","DTX1","loess",0.178764555296727,0.143482724302383,0.0338174753979874,0.2654532129692,0.221586909426893,0.271437602795769,0.0879075198110412,0,"",0.97681,0.55107,0.6002,0.99932,0.98753,0.75225,0.64821,NA,0.0376398344533025
"550","DTX2","loess",0.058719042577316,0.114305960970187,0.349785587285674,-0.163892313878758,0.016840493996333,0.220852120687386,0.0887661083618612,0,"non-essential",0.99928,0.74363,0.18104,0.99932,0.98753,0.88824,0.80256,NA,-0.106226808205479
"551","DTX3L","loess",0.392668173107884,0.199451319762362,0.620357400834968,0.114325739064456,-0.00140139428558306,-0.162036519394448,-0.351670719089639,0,"",0.92204,0.69691,0.078978,0.99932,0.98753,0.88201,0.58683,NA,-0.0456097612486338
"552","DTYMK","loess",-0.888103971331516,-0.495488085331423,-0.0784580455625283,-0.840662672160069,-0.799032977294163,-0.776966162448701,-0.639478085871601,0,"essential",0.13521,0.40044,0.84991,0.33095,0.32686,0.20294,0.20416,NA,-1.62071497203293
"553","DUT","loess",-1.69578276716432,-1.2062284161817,-1.11642523322922,-1.74098445470001,-1.7830649386735,-1.45285920443252,-0.847784985618722,0,"essential",0.0098534,0.020137,0.033008,0.068688,0.027258,0.038933,0.20292,NA,-1.9390902180901
"554","DVL1","loess",0.0634363618343129,0.189132229030101,0.346501451914165,-0.0607135529799491,-0.0399210962764115,-0.00351091649520344,0.181341522972985,0,"",0.99928,0.61124,0.17503,0.99932,0.98753,0.95002,0.61296,NA,-0.199998471749507
"555","DVL2","loess",0.376595820232139,-0.343503793438991,0.00983412283797455,0.429256752069608,0.182090364403084,0.223378457589606,0.358040276306579,0,"",0.91281,0.66588,0.78081,0.99932,0.98753,0.88293,0.31339,NA,-0.0640294802480869
"556","DVL3","loess",0.430571869756601,0.116487046020055,0.582842872510961,0.646266530560946,0.498399479495279,0.684532135100082,0.448030066556077,0,"",0.97681,0.88005,0.15135,0.99932,0.98753,0.66299,0.39645,NA,-0.0853648422661007
"557","DYNC1H1","loess",-0.0267488608458858,0.0286384626951762,-0.306124142078806,0.274190400970928,0.0782487884414987,0.511429559685357,0.128536291131731,0,"essential",0.99885,0.91669,0.74553,0.99932,0.99943,0.72493,0.79593,NA,-1.90728807499832
"558","DYNC1I2","loess",-0.76021136661101,-0.370732924421295,-0.733688006333899,-0.611698348907136,-0.480119920206807,-0.644138451137719,0.458509017617866,0,"",0.66137,0.69956,0.22128,0.94485,0.9643,0.59071,0.52442,NA,-1.92896826258924
"559","DYRK1A","loess",-0.174551204411863,-0.18717172329184,0.100687999831978,-0.503948039264838,-0.349630984726881,-0.380071979046976,-0.24588406908958,0,"",0.97681,0.84079,0.73464,0.52799,0.81444,0.50636,0.55227,NA,-0.0461487863685524
"560","DYRK1B","loess",0.196123432562111,0.322962791510593,0.352265047295641,0.682716963648712,0.47540845209255,0.757469982291789,0.333601330598605,0,"",0.99443,0.54265,0.20826,0.98668,0.98532,0.37277,0.396,NA,-0.0720354835061019
"561","DYRK2","loess",0.273155286226176,0.433473451720412,-0.0161040426259488,0.444686076651517,0.234756350827078,0.374099485513009,-0.095527608312243,0,"",0.98098,0.4854,0.85877,0.99932,0.98753,0.84779,0.98387,NA,-0.0811100645898365
"562","DYRK3","loess",0.513438091068273,0.644965872346839,-0.00484352708376051,0.475912021038187,1.21610273549396,0.747454831869366,1.74082997526714,0,"",0.99744,0.9072,0.95524,0.99932,0.98753,0.93768,0.48038,NA,0.0472738681394781
"563","DYRK4","loess",-0.0872622867081021,-0.144755855727498,-0.228439263185539,0.190438389893369,0.124476431509106,0.432278922748121,0.627472661470543,0,"",0.99443,0.95959,0.85019,0.99932,0.99511,0.81259,0.23831,NA,-0.0425347167626032
"564","E2F3","loess",0.308829603083747,0.41775600170003,-0.445649711044924,0.333806096592507,0.334313952322844,0.218206766135568,-0.0581717087897711,0,"",0.94979,0.38,0.49561,0.99932,0.98753,0.88899,0.97956,NA,-0.15677986552569
"565","EDNRA","loess",0.434191099006829,0.348607334449596,0.333924316301395,0.342152672763845,0.198853840271043,0.0987510452066412,0.046149692000651,0,"",0.91559,0.49855,0.26339,0.99932,0.98753,0.97926,0.85419,NA,0.0172830388623656
"566","EDNRB","loess",0.180482684867347,0.326082946282584,0.507706081291862,0.412138269001224,0.283395249042781,0.521690596982782,0.16559817253142,0,"",0.99443,0.57922,0.14387,0.99932,0.98753,0.72493,0.69286,NA,0.0322585932000658
"567","EED","loess",0.501916481614109,0.0905681590314552,1.43489938951168,0.41374653231937,0.435910644237166,0.637809573230514,0.51111922005571,0,"",0.99443,0.98096,0.24039,0.99932,0.99112,0.92611,0.77244,NA,0.0113097916801762
"568","EEF1A2","loess",-0.148919984764992,0.142144578209114,0.131556118210953,-0.0720625633437415,-0.0423740178466363,-0.193221635993052,0.179897505528355,0,"",0.98715,0.805,0.72415,0.99932,0.98753,0.8757,0.75427,NA,0.0173182835078125
"569","EEF2K","loess",0.711708571264957,0.933375507527626,0.894577880131219,0.72068740677412,0.75700689762488,0.839633286339473,0.560370450337725,0,"",0.98432,0.57163,0.27347,0.99932,0.98753,0.85555,0.60726,NA,-0.0021665591308221
"570","EFEMP1","loess",-0.120143869230496,0.0566010275509659,0.138149489351582,-0.115848096036059,0.215882846059967,-0.0695786023140883,0.549031204618129,0,"",0.99443,0.92532,0.74698,0.99932,0.98753,0.94013,0.37161,NA,0.0645789747582093
"571","EFNA3","loess",0.17585698872157,0.224875581159031,0.490940820305169,-0.0666080633891082,0.0711566351495521,-0.042429079599315,0.198791117653101,0,"",0.99443,0.64756,0.13061,0.99932,0.99322,0.93155,0.64655,NA,-0.20151651340976
"572","EFNA4","loess",-0.067055551136771,-0.31282487752317,0.0888122071558472,-0.0587789699365792,-0.305310749345187,-0.380320189621257,-0.375470869592882,0,"",0.99608,0.71735,0.78896,0.99932,0.96814,0.70108,0.49868,NA,-0.0657350843809834
"573","EFNB3","loess",-0.464211233515893,-0.68400422856485,-0.0393028018778271,-0.256191613809272,-0.172285538570338,-0.0467451303029683,-0.407106953358851,0,"",0.78497,0.18101,0.99594,0.99932,0.98753,0.9412,0.39888,NA,-0.102207235757393
"574","EGFR","loess",-0.316074618468589,0.00724419695721749,0.150424011865209,-0.0153606068056851,0.0401186341043393,0.185733483446078,-0.27003210109857,0,"",0.94979,0.93565,0.68064,0.99932,0.9936,0.92859,0.69286,NA,-0.101848277732115
"575","EGR3","loess",0.129493704376727,0.504980308597148,0.0540303603063351,0.273204026943689,-0.0886765410449289,0.07264772601191,-0.21438658519088,0,"",0.99443,0.50442,0.84037,0.99932,0.98753,0.99069,0.8525,NA,0.0935947278343045
"576","EHMT1","loess",-0.0934257775182137,0.15922113223121,0.116840286292004,0.106303127645174,-0.155114910009405,-0.125943245609443,-0.401969613031327,0,"",0.98715,0.57147,0.54524,0.99932,0.98376,0.86487,0.29042,NA,-0.085498116481058
"577","EHMT2","loess",-0.0461168000207052,-0.332508374459876,-0.198809907939953,0.0574965339106785,-0.0612332937453416,0.375889829282299,0.218966012972899,0,"",0.99744,0.77066,0.86483,0.99932,0.98753,0.84464,0.68883,NA,-0.257430128846202
"578","EIF1AX","loess",-0.983869664504914,-0.61397152663438,-0.500529141667679,-0.70178510514515,-1.04969166758393,-1.03002486539684,-1.03002802906711,0,"",0.076379,0.23388,0.19624,0.55667,0.11528,0.048885,0.036988,NA,-1.84469570003646
"579","EIF2AK1","loess",0.437850875632967,0.377092603082463,0.9933052292347,0.177946422793478,0.24667935700072,0.487058219870134,0.34056829238554,0,"",0.98698,0.71554,0.07469,0.99932,0.99322,0.87015,0.64257,NA,0.0394506930736384
"580","EIF2AK2","loess",0.208866829110029,0.229158542544983,0.0510620262558442,0.314204037128465,0.216880084751622,0.199965149922858,-0.0235676697138022,0,"",0.95951,0.4212,0.57121,0.99932,0.98753,0.86487,0.9351,NA,0.0885480638577231
"581","EIF2AK3","loess",0.20759260356081,0.319024181413163,0.154809727892982,0.579715280863472,0.17739843968501,0.399288787811404,0.337391978773159,0,"",0.99443,0.59726,0.58081,0.99932,0.99112,0.82872,0.48001,NA,-0.0392632831130497
"582","EIF2AK4","loess",-1.09297030571874,-1.39633399618325,-0.583595987239995,-1.068786259667,-0.364855063483988,-1.02416985659099,0.0227127688839625,0,"",0.034083,0.00013985,0.15703,0.1759,0.96814,0.050527,0.99715,NA,-0.498496638641962
"583","EIF2B4","loess",-0.337055922603497,-0.24863963662907,0.636914906856693,-0.215830854138979,-0.251290747387197,0.0444530948123024,-0.233512840910251,0,"essential",0.97681,0.90519,0.34058,0.99932,0.98753,0.99108,0.83401,NA,-1.70357366982366
"584","EIF3B","loess",-1.02691681071734,-0.567700245067729,-0.347482805294492,-0.755084767921934,-0.626609617688786,-0.544977067731463,-0.341018685578256,0,"essential",0.021767,0.24064,0.34058,0.32881,0.46583,0.36126,0.4432,NA,-1.96262927086469
"585","EIF3F","loess",-0.602366701939659,-0.39817159811602,-0.172314581030472,-0.255465457434134,-0.336895710383628,-0.19139525008954,-0.163980701006546,0,"",0.5631,0.56477,0.78882,0.99932,0.95422,0.86487,0.76751,NA,-1.44007243105847
"586","EIF3G","loess",-1.52281441780662,-1.46899900295483,-1.05951623065862,-1.0837709118797,-1.1258412663776,-1.03817140515672,-1.0276567651659,0,"",0.0094335,0.00071822,0.022028,0.32048,0.21233,0.13396,0.091936,NA,-1.59943583487614
"587","EIF3I","loess",-0.607031428918,-0.713767582721928,-0.814349635619405,-0.41704775204296,-0.527398289480334,-0.776493507632457,-0.457631803584917,0,"essential",0.42155,0.088266,0.019462,0.93343,0.64148,0.10451,0.30057,NA,-1.90495734923579
"588","EIF4A2","loess",0.324208892066717,0.0497502968348992,0.14401409518234,0.616504978335598,0.831475063663323,0.876305517535285,1.07068115638184,0,"",0.99443,0.95311,0.67359,0.99932,0.9643,0.62647,0.11475,NA,-0.127556374805199
"589","EIF4EBP1","loess",0.301375831687828,0.188278112057659,-0.0272104164922037,0.287671435113121,0.198644350629948,0.13070978804918,0.271136898954467,0,"",0.94979,0.61574,0.85639,0.99932,0.98753,0.93883,0.41278,NA,-0.0565886343227829
"590","ELANE","loess",0.12158596278997,-0.0149585148983957,-0.416019176341372,0.673638435603814,0.407535235663715,0.488488510149197,0.257830547033071,0,"",0.99443,0.90422,0.41,0.59258,0.95151,0.43837,0.34964,NA,-0.00662839246255696
"591","ELF3","loess",-0.272259941742841,-0.171352076699726,-0.440716716142152,0.223105396982891,0.208283985323317,-0.113651948597994,-0.0224246991234939,0,"",0.8551,0.88511,0.1715,0.99932,0.98753,0.86487,0.97841,NA,-0.00020643820880799
"592","ELP3","loess",-0.631070121009332,-0.808921168161725,-0.73772212639113,-0.0213297848912025,-0.110172139904189,-0.331588126108279,-0.0403505335341428,0,"",0.53949,0.10765,0.10328,0.99932,0.98753,0.75225,0.97796,NA,-1.10932544781457
"593","ENC1","loess",0.252440296218896,0.43633274003342,0.141668764478874,0.00147580748085413,-0.117889143369591,0.0730425329312914,-0.0730999977737437,0,"",0.91281,0.079102,0.3386,0.99932,0.97591,0.98238,0.94645,NA,-0.0480651218368279
"594","ENG","loess",-0.186252373134276,-0.317742558515541,0.444311477894851,-0.137393009152836,-0.0189377821377635,-0.0288185573969491,-0.162518197557486,0,"",0.95951,0.61506,0.12453,0.99932,0.98753,0.93155,0.73504,NA,0.0181754214180569
"595","ENO1","loess",-1.33595778082212,-1.05643421339314,-1.23467588242712,-0.890200721146047,-0.901277660925361,-1.26203776143301,-0.991425979853203,0,"essential",0.00067973,0.0007668,4.0158e-05,0.21413,0.12341,0.0017176,0.011758,NA,-0.546066364789063
"596","ENO3","loess",0.0277079707988577,-0.00826740680913336,0.531770633385325,-0.236233875597078,0.00470637119841572,-0.0176907633086351,0.713816070332248,0,"",0.99885,0.98313,0.24687,0.99932,0.98753,0.95248,0.22875,NA,-0.0363167070546141
"597","ENY2","loess",-0.267406131637177,-0.464785260860443,-0.536598304924784,0.177911624963149,-0.239820742392408,-0.274654774790259,-0.698586410358077,0,"",0.90534,0.23659,0.071959,0.99932,0.94726,0.61315,0.024609,NA,-0.336784637869746
"598","EP300","loess",-0.581387139584326,-0.47900275421569,-0.0315647460674298,-0.649835475514401,-0.646497695990268,-0.382908526114262,-0.409368662513623,0,"",0.38347,0.33208,0.95622,0.36367,0.31885,0.54533,0.32184,NA,-0.425442441304844
"599","EP400","loess",0.0345283624129703,-0.212421775392572,0.257441031102852,0.271106785849297,0.292638816585567,0.240172072801742,0.537111706640143,0,"",0.99928,0.8392,0.30235,0.99932,0.98753,0.88793,0.15421,NA,-1.07907765469195
"600","EPAS1","loess",-0.81519017429818,-0.74946495012427,-0.00400050790241455,-0.821421996884754,-0.37264030933717,-0.336137602056038,-0.228809859397174,0,"",0.18728,0.13052,0.99761,0.32048,0.94964,0.72493,0.64657,NA,0.0554441659703601
"601","EPC1","loess",-0.0249097830438389,0.027284024988229,-0.0660934035959279,-0.00972581852668175,0.354351777277307,0.218329984434152,0.687195218466761,0,"",0.99443,0.92376,0.96273,0.99932,0.98753,0.91681,0.11796,NA,-0.293019100906259
"602","EPC2","loess",0.259630310653002,0.385994652361175,0.00677525532781609,-0.198383082883233,0.221089435259048,-0.0612825319495507,0.0466459612317418,0,"",0.91281,0.12523,0.72191,0.92862,0.98753,0.90016,0.7869,NA,-0.200338607118799
"603","EPGN","loess",0.031128302766268,-0.0279816464175508,0.0738364236968524,0.278878151773208,-0.0698278489740681,0.300008092925166,-0.286383475769875,0,"",0.99928,0.95618,0.7486,0.99932,0.98753,0.86487,0.6708,NA,0.0156749398049655
"604","EPHA1","loess",0.643655320673034,0.228603262016258,0.245228813604337,0.324618184060248,-0.0185746386189066,0.249820487652295,-0.045018429387265,0,"",0.91281,0.78768,0.5955,0.99932,0.98756,0.92611,0.98387,NA,0.0144866362091115
"605","EPHA10","loess",0.105115170720949,0.253501706328096,-0.4751096188363,0.11447426878881,0.418712179563478,0.124466959353133,0.447343334081834,0,"",0.99443,0.5997,0.42311,0.99932,0.98376,0.95248,0.29135,NA,-0.119389421870496
"606","EPHA2","loess",0.0255020771716149,0.0323795829467533,0.724420294120914,0.50038019810591,0.423169978308081,0.468754844709957,0.380548024636769,0,"",0.99638,0.94797,0.06996,0.99932,0.98753,0.81259,0.45846,NA,0.0804132967638477
